lifter_id,Name,Sex,BirthYearClass,Country
19433,Cassie Moreland,F,40-49,New Zealand
19434,Therese Opsahl,F,40-49,Norway
19435,Chereny Woodard,F,40-49,USA
19436,Berni Ong,F,40-49,Singapore
19437,Rhonda Sanchez,F,40-49,Trinidad and Tobago
19438,Wendy MacFarlane,F,40-49,Scotland
19439,Alexa Sperske,F,40-49,USA
19440,Claire Roberts,F,40-49,England
19441,Patsakrit Nualnim,F,40-49,Thailand
19442,Leah Goldring,F,40-49,USA
19443,Marina van der Linde,F,40-49,South Africa
19444,Erin Riddle,F,40-49,USA
19445,Mayumi Honda,F,40-49,Japan
19446,Johanna Kankus-Mikkola,F,40-49,Finland
19447,Melanie Leibold,F,40-49,Germany
19448,Esther Scott,F,40-49,USA
19449,Lapanda Mampikin,F,50-59,Netherlands
19450,Eulalia Baltrons Vieta,F,50-59,Spain
19451,Colette Haddon,F,50-59,Netherlands
19452,Mirjam Loerakker,F,40-49,Netherlands
19453,Rachida Moumen,F,40-49,Morocco
19454,Anna Wieczorek,F,40-49,Poland
19455,Reo Tanaka,M,24-39,Japan
19456,Jón Sigurður Gunnarsson,M,24-39,Iceland
19457,Masashi Fukuda,M,40-49,Japan
19458,Mykhailo Shablii,M,24-39,Ukraine
19459,Kosei Yokoyama,M,24-39,Japan
19460,Martin Foriš,M,24-39,Slovakia
19461,Alex Fodor,M,24-39,UK
19462,Yosuke Kikuchi,M,24-39,Japan
19463,Ivan Chuprinko,M,40-49,Ukraine
19464,Maciej Zastawny,M,24-39,Poland
19465,Lars Engø-Monsen,M,24-39,Norway
19466,Callum Gibson,M,24-39,UK
19467,Elek Miller,M,24-39,USA
19468,Noah Barbosa,M,24-39,USA
19469,Satoru Nakajima,M,40-49,Japan
19470,Kim Beck-Gundersen,M,40-49,Norway
19471,Jordan Kummer,M,24-39,USA
19472,Shizuki Matsuo,M,24-39,Japan
19473,Jordan Glenn,M,24-39,USA
19474,Askar Shokhanov,M,40-49,Kazakhstan
19475,Bhaskar Shah,M,24-39,India
19476,Kevin Jaeger,M,24-39,Germany
19477,Volodymyr Bettyar,M,40-49,Ukraine
19478,Jimmy Werner,M,24-39,Sweden
19479,Christian Flueras,M,24-39,Germany
19480,Santtu Turunen,M,24-39,Finland
19481,Adam McAlpine,M,24-39,UK
19482,Niels Boermans,M,24-39,Belgium
19483,Allan Morelos,M,24-39,USA
19484,Ivan Seletskyi,M,24-39,Ukraine
19485,Kyoshiro Kobayashi,M,24-39,Japan
19486,Martin Agoes,M,24-39,USA
19487,Grzegorz Piwoński,M,24-39,Poland
19488,Dominic Wetekam,M,24-39,Germany
19489,Cleverson Silva,M,24-39,Brazil
19490,Nathan Neville,M,24-39,Ireland
19491,Derrington Wright,M,24-39,USA
19492,Ryuki Fujimoto,M,24-39,Japan
19493,Władysław Żuk,M,24-39,Poland
19494,Vadym Kvasiuk,M,24-39,Ukraine
19495,Craig Coggle,M,40-49,England
19496,Holger Koppel,M,24-39,Estonia
19497,Anja Heissler,F,24-39,Germany
19498,Agnieszka Zimmermann,F,24-39,Poland
19499,Marcela Sandvik,F,50-59,Finland
19500,Tomoko Akagawa,F,40-49,Japan
19501,Sonja Ruess,F,24-39,Austria
19502,Elin Kolding,F,24-39,Norway
19503,Emma Tigerberg,F,24-39,Sweden
19504,Sofie Finková,F,24-39,Czechia
19505,Anna-Eveliina Partanen,F,24-39,Finland
19506,Elín Melgar Aðalheiðardóttir,F,24-39,Iceland
19507,Katerina Pinionzh,F,24-39,Ukraine
19508,Romina Basting,F,24-39,UK
19509,Jasmin Lingner,F,24-39,Germany
19510,Natalia Wójtowicz,F,24-39,Poland
19511,Jana Etzel,F,24-39,Germany
19512,Ankie Timmers,F,40-49,Luxembourg
19513,Alona Savenko,F,24-39,Ukraine
19514,Miriam Weber,F,24-39,England
19515,Ada Brander,F,24-39,Mexico
19516,Petra Tuháčková,F,24-39,Czechia
19517,Leanne Richards,F,24-39,England
19518,Kate Sweatman,F,40-49,England
19519,Maria Kamp Jensen,F,40-49,Denmark
19520,Katie Fischer,F,24-39,USA
19521,Liina Reimann,F,24-39,Estonia
19522,Andrii Mariiash,M,14-18,Ukraine
19523,Pavlo Mariiash,M,14-18,Ukraine
19524,Antoni Król,M,14-18,Poland
19525,Mykhailo Seletskyi,M,14-18,Ukraine
19526,Naoki Yamashita,M,14-18,Japan
19527,Filip Wilewski,M,14-18,Poland
19528,Sora Okayama,M,14-18,Japan
19529,Maksym Fedin,M,14-18,Ukraine
19530,Pavol Varchola,M,14-18,Slovakia
19531,Mungunbaatar Otgondalai,M,14-18,Mongolia
19532,Luke Wildgoose,M,14-18,England
19533,Anton Haukur Þórlindsson,M,14-18,Iceland
19534,Maksym Frankov,M,14-18,Ukraine
19535,Kacper Jobda,M,14-18,Poland
19536,Mateo Tristan Freihow,M,14-18,Norway
19537,Oleksandr Voytsekhovskyy,M,14-18,Ukraine
19538,Adrian Stiskal,M,14-18,Slovakia
19539,Jan Brodziak,M,14-18,Poland
19540,Maciej Niedbalski,M,14-18,Poland
19541,Danylo Pervak,M,14-18,Ukraine
19542,Tsengelbayar Oyuntuya,M,14-18,Mongolia
19543,Patrik Kallast,M,14-18,Estonia
19544,Mariusz Rusek,M,14-18,Poland
19545,Marcel Kubica,M,14-18,Poland
19546,Oleh Ivaskevych,M,14-18,Ukraine
19547,Arsenii Kardash,M,14-18,Ukraine
19548,Krzysztof Omasta,M,14-18,Poland
19549,Tanish Garg,M,14-18,India
19550,Mariia Postupailo,F,14-18,Ukraine
19551,Yuliia Urberh,F,14-18,Ukraine
19552,Sofiia Shevchuk,F,14-18,Ukraine
19553,Julia Zyskowska,F,14-18,Poland
19554,Zuzanna Znojek,F,14-18,Poland
19555,Sofiia Kolchak,F,14-18,Ukraine
19556,Kira Ostrynska,F,14-18,Ukraine
19557,Caylee Navas,F,14-18,USA
19558,Emma Hermine Olsen,F,14-18,Norway
19559,Anna Frytska,F,14-18,Ukraine
19560,Maria Goryniak,F,14-18,Poland
19561,Anastasiia Olentyr,F,14-18,Ukraine
19562,Essi Närvä,F,14-18,Finland
19563,Marjana Beljakova,F,14-18,Estonia
19564,Missalyn Swenson,F,14-18,USA
19565,Alina Stelmakh,F,14-18,Ukraine
19566,Kirke Prii,F,14-18,Estonia
19567,Anastasiia Onoshko,F,14-18,Ukraine
19568,Bakdaulet Kydyrbaev,M,19-23,Kazakhstan
19569,Tarjei Gronaas,M,19-23,Norway
19570,Oleksandr Paskar,M,19-23,Ukraine
19571,Zachary Vandenburg,M,19-23,Canada
19572,Shido Okamoto,M,19-23,Japan
19573,Kacper Białas,M,19-23,Poland
19574,Yuto Kusuda,M,19-23,Japan
19575,Oleksandr Ponomarenko,M,19-23,Ukraine
19576,Tom Senior,M,19-23,England
19577,Temuujin Ganbat,M,19-23,Mongolia
19578,Konrad Met,M,19-23,Poland
19579,Milan Vyncke,M,19-23,Belgium
19580,Maciej Burghardt,M,19-23,Poland
19581,Teppei Kobayashi,M,19-23,Japan
19582,Kairu Yashiro,M,19-23,Japan
19583,Kajetan Link,M,19-23,Poland
19584,Abdulla Abdulla,M,19-23,India
19585,Nathan Williams #1,M,19-23,Wales
19586,Martin Řehák,M,19-23,Czechia
19587,Iwo Michałowicz,M,19-23,Poland
19588,Roman Kurochka,M,19-23,Ukraine
19589,Shunji Kurimura,M,19-23,Japan
19590,Daniil Potomakhin,M,19-23,Ukraine
19591,Adam Coyne,M,19-23,UK
19592,John Patterson #6,M,19-23,USA
19593,Matthew McDonald,M,19-23,UK
19594,Rocky Dufort,M,19-23,USA
19595,Jakob Grandl,M,19-23,Austria
19596,Ivan Overchenko,M,19-23,Ukraine
19597,Andrii Semeshkin,M,19-23,Ukraine
19598,Raphael Guay,M,19-23,Canada
19599,Peter Michael Wiesner,M,19-23,Germany
19600,Nickolas Towson,M,19-23,England
19601,Oleksandr Hrizdak,M,19-23,Czechia
19602,Brayden Coy,M,19-23,USA
19603,Oskar Wencel,M,19-23,England
19604,Hermanni Järvenpää,M,19-23,Finland
19605,Gracjan Pieper,M,19-23,Poland
19606,Václav Bartůněk,M,19-23,Czechia
19607,Štěpán Tatar,M,19-23,Czechia
19608,Piotr Pietrzyk,M,19-23,Poland
19609,Nitin Nitin,M,19-23,India
19610,Daisuke Ogawa,M,19-23,Japan
19611,Vadym Rozdorozhnyi,M,19-23,Ukraine
19612,Ivan Polishchuk,M,19-23,Poland
19613,Deepesh Mor,M,19-23,India
19614,Andrey Altaybayev,M,19-23,Kazakhstan
19615,Dante Norling,M,19-23,Sweden
19616,Sivert Ljokelsoy,M,19-23,Norway
19617,Ivan Trunov #1,M,19-23,Ukraine
19618,Tokio Matsuoka,M,19-23,Japan
19619,Dawid Pietrykowski,M,19-23,Poland
19620,Brandon Lee #10,M,19-23,England
19621,Dominic Spalliero,M,19-23,USA
19622,Zack Graham #1,M,19-23,N.Ireland
19623,Alina Ruzhynska,F,19-23,Ukraine
19624,Oksana Herasymenko,F,19-23,Ukraine
19625,Yurina Yunoki,F,19-23,Japan
19626,Yevheniia Hevko,F,19-23,Ukraine
19627,Myroslava Koshelyk,F,19-23,Ukraine
19628,Elsa Bern,F,19-23,Sweden
19629,Natalia Wasilewska,F,19-23,Poland
19630,Martyna Janaszek,F,19-23,Poland
19631,Amelia Deutsch,F,19-23,Poland
19632,Sofiia Bzdyr,F,19-23,Ukraine
19633,Naranzaya Nyamdash,F,19-23,Mongolia
19634,Macayla Cano,F,19-23,USA
19635,Ayuka Suzuki,F,19-23,Japan
19636,Eerika Palosaari,F,19-23,Finland
19637,Viktoriia Velykopolska,F,19-23,Ukraine
19638,Daria Frąckowiak,F,19-23,Poland
19639,Violet Clarke Waller,F,19-23,England
19640,Barbora Trochová,F,19-23,Czechia
19641,Yui Koizumi,F,19-23,Japan
19642,Rehina Fursenko,F,19-23,Ukraine
19643,Sandra Dzieżok,F,19-23,Poland
19644,Beth Whitney,F,19-23,USA
19645,Desiree Schöpf,F,19-23,Austria
19646,Anastasiia Pashko,F,19-23,Poland
19647,Julia Bubrowska,F,19-23,Poland
19648,Gabriella Crubaugh,F,19-23,USA
19649,Leonie Koehler,F,19-23,Germany
19650,Alina Nikohosian,F,19-23,Ukraine
19651,Katie Tatum,F,19-23,England
19652,Ella Brincat Smith,F,19-23,England
19653,Paula Nitz,F,19-23,Austria
19654,Sarah Rosaasen,F,19-23,Norway
19655,Justyna Pietrykowska,F,19-23,Poland
19656,Alissa Saunders,F,19-23,USA
19657,Kunihiro Watanabe,M,40-49,Japan
19658,Oleg Butenko,M,40-49,Kazakhstan
19659,Aaron Gideon,M,40-49,England
19660,Bulgankhangai Batmunkh,M,40-49,Mongolia
19661,Bertrand Couvercelle,M,40-49,France
19662,Nazar Hryniak,M,40-49,Ukraine
19663,Róbert Nemes,M,40-49,Hungary
19664,Munkh-Erdene Samdankhuu,M,40-49,Mongolia
19665,Sascha Stern,M,40-49,Germany
19666,Christian Klotz,M,40-49,Austria
19667,Dawid Rapta,M,40-49,Poland
19668,Nikolai Lorenz,M,40-49,Germany
19669,Zdeněk Tuháček,M,40-49,Czechia
19670,Mikko Hänninen,M,40-49,Finland
19671,Patrick Furphy,M,40-49,England
19672,Rafał Jaroszewski,M,40-49,Poland
19673,Sven Lange,M,40-49,Germany
19674,Peter Zuberec,M,40-49,Slovakia
19675,Mikko Tiensuu,M,40-49,Finland
19676,Razvan Constantinescu,M,40-49,Romania
19677,Aleksei Kadorko,M,40-49,Estonia
19678,Per Andersson,M,40-49,Sweden
19679,Jaroslav Jirout,M,40-49,Czechia
19680,Martin Andersson,M,40-49,Sweden
19681,Jaan Lahe,M,40-49,Estonia
19682,Robert Wiejas,M,40-49,Poland
19683,Miki Koseki,F,40-49,Japan
19684,Anna Grezzy Lindqvist,F,40-49,Sweden
19685,Mai Uehara,F,40-49,Japan
19686,Maria Frank,F,40-49,Canada
19687,Mizuki Abe,F,40-49,Japan
19688,Agata Niewdana,F,40-49,Poland
19689,Delyth Jones,F,40-49,Wales
19690,Norunn Nielsen Holmvik,F,40-49,Norway
19691,Clare Conway,F,40-49,N.Ireland
19692,Rosina Polster,F,40-49,Germany
19693,Iolanda Costa Zolyome,F,40-49,Brazil
19694,Judith Ortmann,F,40-49,Germany
19695,Caroline Buckle,F,40-49,UK
19696,Rachael Horton #1,F,40-49,UK
19697,Sarah Knight,F,40-49,England
19698,Jodie Hall,F,40-49,England
19699,Nicole Ross,F,40-49,Canada
19700,Mamoru Nakano,M,50-59,Japan
19701,Quintin Eng,M,50-59,USA
19702,Marcus Holmgren,M,50-59,Sweden
19703,Rafał Szendera,M,50-59,Poland
19704,Brian Mott,M,50-59,USA
19705,Takashi Goto,M,50-59,Japan
19706,Battumur Khumuugul,M,50-59,Mongolia
19707,Margus Silbaum,M,50-59,Estonia
19708,Michael Nielsen,M,50-59,Denmark
19709,Thomas Tombler,M,50-59,USA
19710,Olaf Schultz,M,50-59,Germany
19711,Didier Dacquignie,M,50-59,France
19712,Edson Kamogawa,M,50-59,Brazil
19713,Andrew Miles,M,50-59,England
19714,Waldemar Komisarek,M,50-59,Poland
19715,Øystein Aas,M,50-59,Norway
19716,Robert Dawidowicz,M,50-59,Sweden
19717,Khaled Ghazal,M,50-59,Czechia
19718,Takaaki Iwamoto,M,50-59,Japan
19719,Martin Green #1,M,50-59,England
19720,Tomi Raatikainen,M,50-59,Finland
19721,Matthew Vincent,M,50-59,Luxembourg
19722,Asko Lähteenmaa,M,50-59,Finland
19723,Juraj Stískal,M,50-59,Slovakia
19724,Viacheslav Petrov,M,50-59,Ukraine
19725,Kristoffer Andersson,M,50-59,Sweden
19726,Dean Bowring,M,50-59,England
19727,Heiko Mueller,M,50-59,Germany
19728,René Perl,M,50-59,Germany
19729,Runar Saxegaard,M,50-59,Norway
19730,Mattias Humble,M,50-59,Sweden
19731,Miki Okayama,M,50-59,Japan
19732,Tiberiu Muresan,M,50-59,Romania
19733,Kenneth Sandvik,M,50-59,Finland
19734,Gert Koovit,M,50-59,Estonia
19735,Gast Mike,M,50-59,Germany
19736,Sandrino Herder,M,50-59,Germany
19737,Christian Pedersen,M,50-59,Denmark
19738,Aidar Koshkarov,M,50-59,Kazakhstan
19739,Sachiko Masuyama,F,50-59,Japan
19740,Jadwiga Radwańska,F,50-59,Poland
19741,Vijayam Karthiyayini Amma,F,50-59,India
19742,Helen Hughes #1,F,50-59,England
19743,Nanae Yoshinaga,F,50-59,Japan
19744,Torill Fonn,F,50-59,Sweden
19745,Rie Morikawa,F,50-59,Japan
19746,Anette Heimstad-Aasbø,F,50-59,Norway
19747,Naomi Kanagawa,F,50-59,Japan
19748,Mélisa Meunier,F,50-59,France
19749,Wendie Kirkland,F,50-59,England
19750,Amy Suzan,F,50-59,US Virgin Islands
19751,Heidi Sighovd,F,50-59,Norway
19752,Sweety Sharma,F,50-59,India
19753,Pernilla Röhr,F,50-59,Sweden
19754,Joanna Linna,F,50-59,Finland
19755,Emma Kehoe,F,50-59,England
19756,Georgina Palmer,F,50-59,England
19757,Guðný Ásta Snorradóttir,F,50-59,Iceland
19758,Angela Lauder,F,50-59,Scotland
19759,Åsa Pennebratt,F,50-59,Sweden
19760,Aire Oolup,F,50-59,Estonia
19761,Oleksandr Chernyshov,M,60-69,Ukraine
19762,Pekka Kovalainen,M,60-69,Finland
19763,Vidmantas Baublys,M,60-69,Lithuania
19764,Hannu Peräsalo,M,60-69,Finland
19765,Michael Rodriguez #1,M,60-69,USA
19766,Tsutomu Kuwabara,M,60-69,Japan
19767,Kenji Ogura,M,60-69,Japan
19768,Jukka Siltanen,M,60-69,Sweden
19769,Stig-Erik Björkqvist,M,60-69,Finland
19770,Toshio Matsuoka,M,60-69,Japan
19771,Stuart Peskett,M,60-69,England
19772,Masaki Ogura,M,60-69,Japan
19773,Adam Rajtar,M,60-69,Poland
19774,Jan Wegiera,M,60-69,Poland
19775,Miroslav Paukert,M,60-69,Czechia
19776,Kalju Abner,M,60-69,Estonia
19777,Mio Dabeski,M,60-69,Sweden
19778,Sergiy Kolosovskyy,M,60-69,Ukraine
19779,Keijo Lampinen,M,60-69,Finland
19780,Frans van der Putten,M,60-69,Netherlands
19781,Mario Schnurr,M,60-69,Germany
19782,Seppo Norpila,M,60-69,Finland
19783,Ron Falcone,M,60-69,USA
19784,Satoshi Ito,M,60-69,Japan
19785,Torleif Carlsson,M,60-69,Sweden
19786,Juha Pohjonen,M,60-69,Finland
19787,Luis Ramírez,M,60-69,Mexico
19788,Bernd Meyer,M,60-69,Germany
19789,Mariusz Szymański,M,60-69,Poland
19790,John S. Christensen,M,60-69,Denmark
19791,Mark Notschaele,M,60-69,Luxembourg
19792,Robert Keller #1,M,60-69,USA
19793,Robert Blom,M,60-69,Sweden
19794,Václava Zodererová,F,60-69,Czechia
19795,Hisako Ando,F,60-69,Japan
19796,Rita Shergold,F,60-69,England
19797,Seija Skogman,F,60-69,Finland
19798,Joni Mach,F,60-69,USA
19799,Giedrė Vidžiūnienė,F,60-69,Lithuania
19800,Ursula Forys,F,60-69,Poland
19801,Melissa Wall,F,60-69,UK
19802,Erzsébet Schneider,F,60-69,Hungary
19803,Alok Asthana,M,70-999,India
19804,Daniel Sides,M,70-999,USA
19805,Harald Decker,M,70-999,Germany
19806,Jaroslav Zimola,M,70-999,Czechia
19807,Svend-Aage Eriksen,M,70-999,Denmark
19808,Osamu Iijima,M,70-999,Japan
19809,Kenneth Snodgrass,M,70-999,USA
19810,Seiichi Node,M,70-999,Japan
19811,Mihkel Laas,M,70-999,Estonia
19812,John Noguera,M,70-999,Canada
19813,Louis Paruit,M,70-999,France
19814,Donald Peters,M,70-999,Canada
19815,Vidar Alexander Ringvold,M,70-999,Norway
19816,Harald Paul,M,70-999,Germany
19817,John O'Dwyer,M,70-999,Ireland
19818,Helmut Rangnit,M,70-999,Germany
19819,Terry Young,M,70-999,Canada
19820,Suzuko Fukuda,F,70-999,Japan
19821,Evelyne Herbin,F,70-999,France
19822,Shu Hamaguchi,M,24-39,Japan
19823,Samuel Collier,M,24-39,USA
19824,Phillip Rotar,M,24-39,Germany
19825,Jack Solomon #1,M,24-39,USA
19826,Joshua Longinos,M,24-39,Canada
19827,Eric Voong,M,24-39,Canada
19828,Tsotne Bezhashvili,M,40-49,Georgia
19829,Bobby Tan,M,24-39,Singapore
19830,Derek LoGrande,M,24-39,USA
19831,Mathis Convers,M,24-39,France
19832,Thomas Roels,M,24-39,Belgium
19833,Taku Sugawa,M,24-39,Japan
19834,Lars Leenders,M,24-39,Belgium
19835,James Miller #10,M,24-39,England
19836,Martin Madsen,M,24-39,Denmark
19837,Sergey Yudchenko,M,24-39,Kazakhstan
19838,Simen Johnson Myrvold,M,24-39,Norway
19839,Stefan Weiß,M,24-39,Germany
19840,Hugh Conroy,M,24-39,Ireland
19841,Henry Ang Khai Kiat,M,24-39,Singapore
19842,Maciej Koloch,M,24-39,Poland
19843,Haoyu Fang,M,24-39,Canada
19844,Tristan Villaroel,M,24-39,Canada
19845,Léo Ottinger,M,24-39,France
19846,Jonathan Henningsson,M,24-39,Sweden
19847,Orgilbold Galdan,M,40-49,Mongolia
19848,Daniel Hrichishen,M,24-39,Canada
19849,Seiya Nakamura,M,24-39,Japan
19850,Jakob Graf,M,24-39,Germany
19851,Matthias David Pitscheider,M,24-39,Austria
19852,Alin Carter,M,24-39,UK
19853,Richard Readdy,M,24-39,USA
19854,Lukas Kreuzer,M,24-39,Austria
19855,Robin Brisi,M,24-39,Germany
19856,Dominic Onimowo,M,24-39,England
19857,Armants Sjadis,M,24-39,Latvia
19858,Karl Racine-Gravel,M,24-39,Canada
19859,Jakub Dobiáš,M,24-39,Czechia
19860,Giorgi Goisashvili,M,24-39,Georgia
19861,Hugo Décotterd,M,24-39,Switzerland
19862,Jimmy Donkers,M,24-39,Netherlands
19863,Vyacheslav Tsoy,M,40-49,Kazakhstan
19864,Quentin Nunez,M,24-39,USA
19865,Théophile Lê,M,24-39,France
19866,Naor Cohen #1,M,24-39,Israel
19867,Cejai Lindsay,M,24-39,England
19868,Steven Örnerstedt,M,24-39,Sweden
19869,Khashayar Farzam,M,24-39,Canada
19870,Olayemi Ajose-Adeogun,M,24-39,England
19871,Goran Šimić,M,40-49,Croatia
19872,Ben Savage,M,24-39,Ireland
19873,Dominick Wrobel,M,24-39,Germany
19874,Rolands Kalnins,M,24-39,Latvia
19875,Rory Lynch,M,24-39,New Zealand
19876,Ivan Kryha,M,24-39,Ukraine
19877,Henry Claude Gilles,M,24-39,France
19878,Filip Petkovic #2,M,24-39,Serbia
19879,Anders Henriksson,M,50-59,Sweden
19880,Wouter Klaver,M,24-39,Netherlands
19881,Tornike Paatashvili,M,24-39,Georgia
19882,Robin Jertzimbeck,M,24-39,Germany
19883,Edward-Anthony Petaccia,M,24-39,Canada
19884,Jens Jahn,M,24-39,Latvia
19885,James Luo,M,24-39,Australia
19886,Sodnompiljee Enkhbayar,M,40-49,Mongolia
19887,Farod-James Kee,M,24-39,USA
19888,Samuel Hajnik,M,24-39,Slovakia
19889,Marek Polkovskij,M,40-49,Lithuania
19890,John Slattery,M,24-39,Ireland
19891,Daniel Halaby,M,24-39,Netherlands
19892,Pierce McLernon,M,24-39,Ireland
19893,Mantas Senkevičius,M,24-39,Lithuania
19894,Tetiana Davidenko,F,24-39,Ukraine
19895,Krisztina Nagypal,F,40-49,Hungary
19896,Lola Trempé,F,24-39,Switzerland
19897,Deborah-Sue Schoepe,F,24-39,Germany
19898,Johanna Kuronen,F,24-39,Finland
19899,Cara Malek,F,24-39,Germany
19900,Hannah Southwood,F,24-39,Canada
19901,Zijun Chen,F,24-39,England
19902,Marije Westra,F,24-39,Netherlands
19903,Jenni Henriksson,F,24-39,Finland
19904,Zariah Valentine,F,24-39,USA
19905,Marie Boyer,F,24-39,France
19906,Janneke Brauckman,F,24-39,Netherlands
19907,Hanna Kadatska,F,40-49,Ukraine
19908,Marine Trigallez,F,24-39,Belgium
19909,Angel Dawkins,F,24-39,USA
19910,Claudia Nicolson,F,24-39,England
19911,Lou Malika Derder,F,24-39,Switzerland
19912,Emily Yong,F,24-39,Canada
19913,Christine Wu,F,24-39,Australia
19914,Emily Cakebread,F,24-39,England
19915,Zsanett Palágyi,F,40-49,Hungary
19916,Waveney Teale-Russ,F,24-39,New Zealand
19917,Kiley Morrissey,F,24-39,Canada
19918,Jennifer Ljungberg,F,24-39,Sweden
19919,Tabea Studt,F,24-39,Germany
19920,Roosa Valkola,F,24-39,Finland
19921,Lizzy Roberts,F,24-39,Canada
19922,Elaine Boland,F,24-39,Ireland
19923,Sina Gartner,F,24-39,USA
19924,Jessica Jeremaes,F,24-39,Switzerland
19925,Amy Martin #1,F,24-39,Wales
19926,Claudia Lee,F,24-39,Singapore
19927,Michelle Barth,F,24-39,Germany
19928,Destiny Vanier Higden,F,24-39,Canada
19929,Julia Kuberska,F,24-39,Poland
19930,Amy Wright #1,F,24-39,Wales
19931,Katarina Stojanović,F,24-39,Serbia
19932,Kai-Xinn Chew,F,24-39,Singapore
19933,Michelle Robbins,F,24-39,USA
19934,Erykah Boaten,F,24-39,England
19935,Sian Arterton,F,24-39,England
19936,Ramanjot Ghuman,F,24-39,Canada
19937,Ashleigh Hays,F,24-39,USA
19938,Valerie Vrbová,F,24-39,Czechia
19939,Johanna Laitinen,F,40-49,Finland
19940,Ivana Vogel,F,24-39,Netherlands
19941,Aileen Bishop,F,24-39,Canada
19942,Touko Meschini,M,14-18,Finland
19943,Noé Ferku,M,14-18,Hungary
19944,Sosuke Hiramatsu,M,14-18,Japan
19945,Dominik Skrzypczak,M,14-18,Poland
19946,Donát Ferku,M,14-18,Hungary
19947,Or Haitin,M,14-18,Israel
19948,Valtteri Lavikainen,M,14-18,Finland
19949,Giorgi Tsiklauri,M,14-18,Georgia
19950,Riley Aun Camarce,M,14-18,Canada
19951,Sebastian Paszkiel,M,14-18,Poland
19952,Eric Sandu,M,14-18,Ireland
19953,Itto Tsuneishi,M,14-18,Japan
19954,Saba Gogichaishvili,M,14-18,Georgia
19955,Sam Gowland,M,14-18,England
19956,Mykola Savych,M,14-18,Ukraine
19957,Ayaan Shahid,M,14-18,England
19958,Jan Zilke,M,14-18,Germany
19959,Kaishu Suzuki,M,14-18,Japan
19960,Goderdzi Kartsivadze,M,14-18,Georgia
19961,Oleh Kushnierov,M,14-18,Ukraine
19962,Dash Granite,M,14-18,England
19963,Oliver Pulman,M,14-18,USA
19964,Saba Bochorishvili,M,14-18,Georgia
19965,Ryoma Todoroki,M,14-18,Japan
19966,Galbayar Munkhbaatar,M,14-18,Mongolia
19967,Tomáš Anetta,M,14-18,Slovakia
19968,Aiden Worr,M,14-18,Canada
19969,Michał Ślęk,M,14-18,Poland
19970,Caleb Dubberley,M,14-18,England
19971,Zan Wong Chong Zhi,M,14-18,Singapore
19972,Wanous Nabil,M,14-18,Hungary
19973,Leopold Maltzen,M,14-18,Germany
19974,Jeremy Lin,M,14-18,England
19975,Jan Gawlak-Socka,M,14-18,Poland
19976,Grimur Petursson,M,14-18,Iceland
19977,Ąžuolas Čekauskas,M,14-18,Lithuania
19978,Dimitri Jugeli,M,14-18,Georgia
19979,Julo Jurdík,M,14-18,Slovakia
19980,Sohaib Ahmed,M,14-18,Ireland
19981,Nikoloz Khalvashi,M,14-18,Georgia
19982,Thomas Mathew,M,14-18,Canada
19983,Alix Capilliez,M,14-18,France
19984,Andrej Tűmmler,M,14-18,Czechia
19985,Ashley Lake,M,14-18,England
19986,Martin Bajer,M,14-18,Czechia
19987,Giorgi Gvedashvili,M,14-18,Georgia
19988,Benjamin Lee #1,M,14-18,Canada
19989,Lassi Viljanmaa,M,14-18,Finland
19990,Alfie Bezance,M,14-18,UK
19991,Sisu Louko,M,14-18,Finland
19992,Samuel Lehtonen,M,14-18,Finland
19993,Šimon Šrajer,M,14-18,Czechia
19994,Mikołaj Kawecki,M,14-18,Poland
19995,Tornike Martashvili,M,14-18,Georgia
19996,Roman Safronov,M,14-18,Ukraine
19997,Ben Crellin,M,14-18,England
19998,Aaron Silas Lurz,M,14-18,Germany
19999,Oleksandr Hrinvald,M,14-18,Ukraine
20000,Harry Newby,M,14-18,England
20001,Merabi Samkharadze,M,14-18,Georgia
20002,Jordan Fine,M,14-18,South Africa
20003,Sebastian Wallen,M,14-18,Finland
20004,Max Minihan,M,14-18,Canada
20005,Marian Sytar,M,14-18,Ukraine
20006,Dawid Bem,M,14-18,Poland
20007,Veronika Roušalová,F,14-18,Czechia
20008,Kateryna Yakovenko,F,14-18,Ukraine
20009,Yuliia Urberg,F,14-18,Ukraine
20010,Martyna Chodera,F,14-18,Poland
20011,Yelyzaveta Andrieieva,F,14-18,Ukraine
20012,Nini Maruashvili,F,14-18,Georgia
20013,Erine Paquin,F,14-18,France
20014,Karolina Kosecka,F,14-18,Poland
20015,Lizi Lekishvili,F,14-18,Georgia
20016,Marie Vautey,F,14-18,France
20017,Kseniia Denysenko,F,14-18,Ukraine
20018,Lara Miranda Martin,F,14-18,Germany
20019,Dajana Javorská,F,14-18,Czechia
20020,Advika Gupta,F,14-18,India
20021,Barbora Bačková,F,14-18,Slovakia
20022,Oliwia Górny,F,14-18,Poland
20023,Maria Al-Khoury,F,14-18,England
20024,Veronika Miniv,F,14-18,Ukraine
20025,Salome Mamisashvili,F,14-18,Georgia
20026,Guðrún Ásgeirsdóttir,F,14-18,Iceland
20027,Gabriella Flory,F,14-18,England
20028,Iga Krzyżanowska,F,14-18,Poland
20029,Mariia Hnidenko,F,14-18,Ukraine
20030,Liwia Kobrzyńska,F,14-18,Poland
20031,Ketevan Daushvili,F,14-18,Georgia
20032,Marley Parrish,F,14-18,USA
20033,Fanni Anna Árgilán,F,14-18,Hungary
